event_name,event_date,race_name,distance_m,athlete_name,finish_time,swim_time,bike_time,run_time,overall_position,category,country,bib,source
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Romain Barres,2:29:23,0:26:51,1:10:16,0:45:12,54,n45-49,FRA,1274,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Ghislain Zdorow,2:29:49,0:23:41,1:04:06,0:54:01,55,n35-39,FRA,1373,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Maxime Vasserot,2:29:55,0:29:48,1:08:41,0:44:10,56,n20-24,FRA,1048,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Antonin Alberti,2:30:04,0:29:38,1:09:29,0:43:35,57,n25-29,FRA,1382,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Jorys Bartczak,2:30:27,0:30:26,1:06:35,0:46:27,58,n30-34,FRA,1132,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Alix Crave,2:30:30,0:23:28,1:10:49,0:48:59,59,f30-34,FRA,1184,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Fabio Bumbaca,2:31:41,0:25:28,1:06:16,0:49:43,60,n40-44,ITA,1256,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Ruben Beudin,2:31:59,0:26:00,1:07:38,0:51:12,61,n25-29,FRA,1123,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Paul Hirsch,2:32:08,0:25:25,1:09:30,0:50:37,62,n30-34,DEU,1396,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Guy Vincent,2:32:23,0:26:15,1:08:45,0:47:46,63,n30-34,GBR,1174,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Julien Lornage,2:32:57,0:31:16,1:09:30,0:45:11,64,n20-24,FRA,1036,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Antonin Toupet,2:32:57,0:30:51,1:07:01,0:45:25,65,n20-24,FRA,1047,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Arnaud Coutin,2:33:02,0:28:41,1:08:14,0:47:42,66,n30-34,FRA,1138,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Alain Binsinger,2:33:24,0:23:54,1:11:04,0:51:28,67,n55-59,FRA,1332,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Kevin Luff,2:34:01,0:29:17,1:10:51,0:46:44,68,n35-39,FRA,1215,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Florian Techer,2:34:03,0:32:13,1:08:20,0:45:24,69,n25-29,FRA,1400,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Carla Ciaudano,2:34:15,0:30:47,1:09:13,0:46:33,70,f50-54,ITA,1252,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Irvin Coste,2:34:28,0:25:53,1:09:16,0:51:23,71,n30-34,FRA,1399,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Mick Dao Lena,2:35:12,0:29:21,1:05:41,0:50:16,72,n45-49,FRA,1280,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Arnaud Fauchille,2:35:33,0:28:48,1:11:49,0:46:32,73,n50-54,FRA,1314,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,William Icard,2:36:02,0:25:41,1:08:53,0:53:40,74,n45-49,FRA,1285,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Iaroslav Tominin,2:36:20,0:32:20,1:10:12,0:44:40,75,n25-29,RUS,1119,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Thomas Flament,2:36:39,0:28:54,1:09:15,0:50:54,76,n30-34,BEL,1147,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Charlene Mennesson,2:36:42,0:26:12,1:07:50,0:55:42,77,f30-34,FRA,1191,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Herbie Bingham,2:36:45,0:25:02,1:17:43,0:46:38,78,n20-24,GBR,1017,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Guillaume Morelle,2:36:46,0:30:13,1:13:49,0:46:32,79,n20-24,FRA,1039,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Kevin Hocquart,2:37:07,0:31:12,1:12:48,0:46:24,80,n20-24,FRA,1032,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Julien Anglade,2:37:09,0:32:51,1:11:57,0:44:03,81,n35-39,FRA,1200,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Jeremy Bruisson,2:37:11,0:29:03,1:13:26,0:46:54,82,n20-24,FRA,1362,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Maxime Di Matteo,2:37:31,0:30:30,1:08:51,0:51:41,83,n20-24,BEL,1379,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Julie Bertrand,2:37:42,0:26:21,1:12:28,0:51:53,84,f35-39,FRA,1180,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Manuel Pavone,2:37:59,0:31:07,1:10:18,0:47:49,85,n30-34,FRA,1164,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Florent Riviere,2:38:08,0:33:11,1:08:58,0:46:21,86,n30-34,FRA,1170,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Arnaud Delbouvry,2:38:17,0:28:47,1:10:32,0:50:38,87,n25-29,BEL,1363,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Thibaud Magnat,2:38:34,0:29:02,1:09:12,0:52:17,88,n30-34,FRA,1160,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Joris Helmer,2:38:49,0:28:32,1:11:49,0:50:55,89,n30-34,FRA,1153,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Teiva Goubert,2:38:56,0:26:45,1:14:37,0:46:20,90,n20-24,FRA,1380,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Gianmarco Curti,2:38:59,0:29:45,1:13:11,0:48:44,91,n25-29,ITA,1089,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Jean-Christophe Caron,2:39:19,0:24:00,1:14:34,0:54:28,92,n45-49,FRA,1277,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Kevin Dessainjean,2:39:39,0:36:22,1:11:14,0:43:44,93,n30-34,FRA,1144,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Pierre-Baptiste Lorain,2:40:13,0:28:49,1:11:38,0:50:12,94,n30-34,FRA,1157,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Nicolas Carroll,2:40:18,0:29:43,1:10:05,0:50:11,95,n35-39,FRA,1203,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Guillaume Andre,2:40:33,0:29:27,1:12:15,0:51:32,96,n25-29,FRA,1081,sportstats
T100 Triathlon World Tour - French Riviera,2025-08-30,Olympic Triathlon,51500,Alexandre Girodengo,2:40:40,0:27:07,1:12:18,0:53:33,97,n30-34,FRA,1151,sportstats
